id,year,text,label
2565,2018,"Be more open about it, remove the stigma no No, none of my previous supervisors",1
2929,2019,"To inform employees it is ok to talk about this and that it is as important or even more important than physical health. I don't think anyone unhealthy mentally is going to be motivated to become physically healthy. I know I am not. talking about this in workplace regard is new to me so I don't have much to say. No, none of my previous supervisors",1
3256,2021,We talked over lunch of mental health in the tech field is and their experiences I value honesty,1
422,2016,Front-end Developer Some of my previous employers,2
1818,2017,There should be less competition in promotions... Job evaluation...men should be treated equally as women...same rules for both gender...Employees should have empathy They support...things will improve ..be positive They gave advice...that's it They have family stress .married life issues Some of my previous supervisors,1
950,2016,Back-end Developer,2
2892,2019,"Talk more, more visibility at conferences. I wrote a blog about mental health and well-being while travelling, and shared it generally, leading to many responses. Dealing with stress and burnout. I'm on a mailing list where people share their experiences quite frequently. Some of my previous supervisors",1
2227,2017,Some of my previous supervisors,2
2898,2019,"Talk about stress in 1-on-1 conversation, especially for on-call people.

Stop bull-shit slogan ""fast moving startup and comfort does not go together"". Telling me I should not get myself sick because of work (burnout).  I associate this to a form of survivor bias. I discussed having burnout in the past.
No special reactions. I discussed having burnout in the past, but only after having a full time contract (I had a temporary contract before).

No specific follow-up actions. I discussed by burnout.

Their reaction was to realise that they lived through a similar things themselves in the past and somehow managed to fix things. I discussed being burned-out.

Their reaction was not very supportive, I was once told I should not get myself sick because of work (I associate this for a form of survivor bias). Not much to say really, discussed about struggling with anxiety, stress or OCD. Thanks for that great work. Some of my previous supervisors",0
1828,2017,"some are supportive and have systems in place to support employees, others dont largely down to misunderstanding and common stigma associated with particular conditions discussed in a mental health focus group - generally understanding and supportive difficult conversations - felt treated differently - lost previous jobs as a result of health issues No, none of my previous supervisors",1
864,2016,"Front-end Developer No, at none of my previous employers",2
2847,2019,"Hours and deadlines seem ridiculous. Work culture of always going 120% isn't helpful. Too competitive. Need more realistic deadlines, proper funding for automation/technology tools that reduce grunt work, better staffed teams, dedicated break-rooms, and at least 10% of the workweek should be mandatory for relevant personal projects or professional development, better mentoring, and mental health support teams. I said I was attending therapy. They seemed surprised, but supportive. General discussion about feeling overwhelmed and needing a mental health day. They were supportive. I took the day off. Commiserating about anxiety and depression and medication withdrawal. I'm depressed and there's a lot of family loss and trauma happening right now, thanks for being there to talk. Some of my previous supervisors",1
2295,2017,"I think raising awareness and showing employers that mental health issues are REAL, but also showing examples of successful employees who have mental health issues. Some of my previous supervisors",1
1279,2016,"Front-end Developer | Back-end Developer Yes, at all of my previous employers",2
2520,2018,"No, none of my previous supervisors",2
2307,2017,"My belief based on managerial observations is that the tech industry involves intensive thinking, so anyone you has mental health issues in one area of their life are unfit in other areas (i.e. employment). No. I don't know",0
2268,2017,Describing states of stress and situations that trigger those states Discussing past burn-out experiences of coworkers and how these reflect on interactions Some of my previous supervisors,1
607,2016,One-person shop | Back-end Developer Some of my previous employers,2
255,2016,"Supervisor/Team Lead No, at none of my previous employers",0
501,2016,Supervisor/Team Lead | DevOps/SysAdmin Some of my previous employers,2
3360,2022,Some of my previous supervisors At some of my previous employers,2
1581,2016,"Back-end Developer No, at none of my previous employers",2
2166,2017,"being more open about privacy and clear about policy person was not given any support by peers and left profession I think that most of the conversations were couched in 'hypothetical' and the responses made me hesitant to reveal more personal issues no No, none of my previous supervisors",0
681,2016,One-person shop Some of my previous employers,2
1417,2016,Back-end Developer | Front-end Developer | One-person shop,2
2609,2018,"Awareness. Unfortunately, the state of the art in mental health medicine itself is many, many decades behind physical.health. So it is hard to judge employers having a progressive approach when the medical institution is so backwards. Addiction and how it was handled He was supportive but wonder about long-term implications. Discussed my struggle at large company meeting. Told them many specifics of my illness and impacts on my job. Eventually fired because of mental health issues. He worked for me and told him I understood and tried to be supportive. Some of my previous supervisors",1
367,2016,Supervisor/Team Lead | Back-end Developer | Front-end Developer Some of my previous employers,2
860,2016,Other I don't know,2
2355,2018,Some of my previous supervisors,2
1211,2016,Back-end Developer,2
256,2016,Front-end Developer I don't know,2
897,2016,Back-end Developer Some of my previous employers,2
3085,2020,"Be supportive, talk openly No",1
1929,2017,"less crunch, more time to do non-work related things. Told me of the problem and asked my advice No, none of my previous supervisors",1
1503,2016,Front-end Developer Some of my previous employers,2
449,2016,Supervisor/Team Lead Some of my previous employers,2
1642,2017,"I think rules should be established and enforced around break times, rest, and vacation, as they would have been for factory work. The tech industry has ground down any advances made with labour laws with regards to well-being. I lost my job. I can't say it was a result of mental illness, but the lack of support caused me to underperform. When I was clearly grieving, I wasn't given any reprieve in my deadlines or responsibilities. They operated with US employment policies rather than EU. I was in threatening situations (being yelled at in front of colleagues) and constantly under enormous stress. I wasn't treated until after I lost my job. It was pretty bad. We spoke about being burnt out. And the irony of the ""take it when you want to"" vacation policy which meant that no one took vacation. It was sick, we knew it, but we kept on. A few days after my father died, my boss told me to ""compartmentalize"" and just get back to work. In the previous six months, I had lost 3 other close relatives and had a miscarriage. I was demented with depression and never took the time off I needed. It's been 3 years and I'm just getting out of the hole. Thanks for doing this. Some of my previous supervisors",1
677,2016,"Front-end Developer No, at none of my previous employers",2
2157,2017,"awareness of the normalcy of it, and more options for getting help shared my experience with medication, and recommended they talk with a dr about their issues and consider medication anxiety/depression and how to help nope Some of my previous supervisors",1
1182,2016,One-person shop Some of my previous employers,2
3106,2020,"I´ve mentioned that when I was Young (14) I went through undiagnosed depression after my mother died and how I was able to pull myself out of it. I am praised for being strong and capable. In my team we serve as a support system, especially under stressful situation, never it was a diagnosed case because we all are able to get through with each others help. I´ve heard other managers had leave of absence because they were going through mental health issues, some time after we talked about therapy and how it worked for them. Sometime it makes me interested to try some abstract concept of therapy because the regular ones, I am sure I am able to deal with it myself. No, none of my previous supervisors No, at none of my previous employers It gives the impression that you could be weak, you would miss work for days and no employer want to deal with those possibilities. Both sides are not trainned to be open, honest and find the way to express in the ideal manner how they both could make it work. It gives the impression that you could be weak, you would miss work for days and no employer want to deal with those possibilities. Empathy and be a better human being. When you don´t judge people for what they suffer, it is easier to want to help others. Regarding the employers and industry, bring more awareness to the issues, offer confidentiality and a support line.",1
3278,2021,Trust TRust Yes Nope,2
2610,2018,More awareness; inclusivity; better business practices They were supportive and understanding Some of my previous supervisors,1
2729,2019,"teach people how to recognise issues, how to respond and/or how to find the right person to help. not a formal conversation. more a 'how are you' with a colleague who happens to be in management position. Some of my previous supervisors",1
2538,2018,"Talk about it early and often, as part of company meetings, normalize conversations around mental health. Describe the process end to end what it would look like to ask for help. My manager basically told me that I'm acting very naive and immature, and that all management roles are stressful, that I just need to man up. I was starting to have panic attacks daily due to the stressors I was seeing at work. My manager disregarded my concerns until I had to go to the ER because I thought I was having a heart attack, and had me take a day off that generously ""didn't count towards my PTO."" I had roughly 5 meetings with him describing what was going on, and that I needed help, but none was offered. I've submitted my notice at this role, and found that there are no mental health policies put into place, nor coverage. I was feeling a bit overwhelmed with new responsibilities, and they directed me to OSMI. They also advised me to talk to my HR team directly, as they had partnered with Cognitive Behavioral Therapists and I could have taken sessions if I found it to get worse. No Some of my previous supervisors",0
220,2016,"Supervisor/Team Lead No, at none of my previous employers",0
1805,2017,Some of my previous supervisors,2
757,2016,Supervisor/Team Lead | Executive Leadership Some of my previous employers,2
1989,2017,"Say openly that ""sick"" days can be used for any type of illness. Being too anxious, too stressed, too depressed to come to work or to do work COUNTS and is a valid and accepted reason to call off (and doesn't need to be disclosed. Saying ""I'm taking a sick day"" should be the only thing that's needed. Also, can we call them ""Wellness days""? You're not taking the day off to be sick, you're taking the day off to get well? I confided in a coworker that my mental health was not good at the time and that I wanted his advice on backing out on a commitment that was exacerbating my anxiety and depression. A coworker openly mentioned getting a therapist in office conversation, another mentioned having mental health issues during the Recession in public conversation. Some of my previous supervisors",1
550,2016,"HR No, at none of my previous employers",2
3135,2020,"Only discussed to give them context for my behaviour. Employer appreciated the context, but no action was necessary. No, none of my previous supervisors At some of my previous employers",1
3367,2022,"No, none of my previous supervisors No, at none of my previous employers discrimination discrimination",0
2129,2017,"More awareness/support They've told me about how some aspects of the job increase their anxiety, etc",1
844,2016,Front-end Developer Some of my previous employers,2
2969,2019,"poderiam nos tratar menos como maquinas e mais como pessoas. O capitalismo no geral nos força a ser extremamente produtivo e nas áreas de TI essa pressão é ainda maior durante o feedback falei para ele que estava passando por problemas pessoais e quando comecei a falar mais sobre ele me interrompeu. E então a conversa sobre acabou relatei a ele que estava com problema de ansiedade e ele fez questão de compartilhar suas vivencias na área para me auxiliar. Um colega foi diagnosticado com TDHA e ficou afastado um período, quando voltou ele sempre usa do humor para falar do assunto parece um mecanismo de defesa. A maioria dos colegas ignora mas alguns que entende um pouco sobre o assunto conversa brevemente. não tenho Some of my previous supervisors",1
274,2016,"Back-end Developer No, at none of my previous employers",2
611,2016,Back-end Developer Some of my previous employers,2
1307,2016,Supervisor/Team Lead | Support | Back-end Developer | Front-end Developer Some of my previous employers,2
2174,2017,"Show examples or successful people who have been open and not stigmatized Discussion about how the person might not be able to handle the load or stress due to perceptions of their condition No, none of my previous supervisors",0
1250,2016,Other | Back-end Developer Some of my previous employers,2
3294,2021,"No, none of my previous supervisors No, at none of my previous employers BECAUSE I WONT BE COMFORTABLE WITH IT IT REDUCES THE CHANCES OF GETTING THE JOB ORGANISE WORKSHOPS TO EDUCATE THEIR EMPLOYERS ON IT USING EXPERTS ON THE FIELD AND LESS PRESSURE ON THE EMPLOYEES NO THANKS",0
1024,2016,Front-end Developer Some of my previous employers,2
634,2016,"Other No, at none of my previous employers",2
2287,2017,"Better coverage, allow remote work no questions asked. No, none of my previous supervisors",1
2676,2018,"Just breaking the stigma. My coworkers know my mental health is in a rough spot and they have all asked what they can do to help. They are very supportive I had to ask for my schedule to be adjusted to attended intensive outpatient and my company was very supportive I’ve had coworkers tell me they were depressed or anxious. No, none of my previous supervisors",1
2530,2018,more resources. especially as a large amount work from home,2
958,2016,"Executive Leadership No, at none of my previous employers",0
1470,2016,"Other No, at none of my previous employers",2
710,2016,Other Some of my previous employers,2
1566,2016,"Front-end Developer | Back-end Developer Yes, at all of my previous employers",2
1700,2017,I don't know,2
241,2016,Front-end Developer Some of my previous employers,2
3370,2022,"Some of my previous supervisors At some of my previous employers It could subconsciously affect hiring There's a lot of bias and stigma There doesn't seem to be any room for even a little performance loss as a result of mental health issues. Doesn't matter the circumstances, your metrics slip, you're on the chopping block.",0
1214,2016,"Back-end Developer No, at none of my previous employers",2
2382,2018,Companies should be more explicit about the mental health resources that are offered. Person was let go. They told me about meds they were taking. Some of my previous supervisors,1
1257,2016,Other | Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer | Support Some of my previous employers,2
1827,2017,Some of my previous supervisors,2
626,2016,One-person shop Some of my previous employers,2
2910,2019,Talk more opening and remove some of the stigma behind it. I don't know,1
1510,2016,"Designer | Front-end Developer | Back-end Developer | Other No, at none of my previous employers",2
647,2016,"Other No, at none of my previous employers",2
1749,2017,"need to understand the impact of stress and anxiety, especially when facing illogical deadlines or constantly worried about layoff person was ridiculed behind their back, not given raises, eventually stressed out of the job discussed stress and anxiety issues discussed potential diminished capacity of a co-worker based on work performance No, none of my previous supervisors",0
2095,2017,Avoiding heavy workloads and providing paid time off to spend treating or recovering from mental health issues. I don't remember any details. I don't remember any details. Some of my previous supervisors,1
2309,2017,"I've described my likely autism to select coworkers. I've made it known that I suffer from depression and anxiety. There are other issues I have not gone into. No, none of my previous supervisors",1
690,2016,Back-end Developer | Front-end Developer Some of my previous employers,2
1556,2016,"Other | Back-end Developer No, at none of my previous employers",2
3224,2020,"I don't know No, at none of my previous employers",2
1617,2017,Be more open to actively discussing mental health and what resources are available internally and externally. There was a former coworker who lost a baby and was likely suffering from PTSD and my employer did not handle her suffering or mental health status well. I have PTSD and am currently in the middle of a series of flashbacks brought on by stress at work and is negatively impacting my ability to preform my work duties.  I have recently shared my diagnosis and current issue with my flareups and have received support. After sharing my personal challenges with my mental health they shared theirs with relief that they were not alone.,1
1868,2017,"No, none of my previous supervisors",0
1213,2016,"DevOps/SysAdmin No, at none of my previous employers",2
1525,2016,Back-end Developer I don't know,2
660,2016,DevOps/SysAdmin | Front-end Developer | Back-end Developer | Support Some of my previous employers,2
2488,2018,Some of my previous supervisors,2
2850,2019,Some of my previous supervisors,2
152,2014,I'm self-employed on contract with small start-up. Covered through spouse's insurance.,2
127,2014,"My work is using my brain. I do it incredibly well.

I make an effort to avoid diagnosis of anything mental health related because I am convinced it would only affect me negatively.",0
1792,2017,"Care about people Yes, all of my previous supervisors",1
3299,2021,"I had described the actual situation to my manager and they showed sympathy and given some time to recover. Yes, discussed with coworker and they suggested some solutions He explained me his problems May be they will treat it as negative point It can be sought as negative point They should be aware of employees family in short. work load should be managed properly",1
2577,2018,"I think more employers need to learn about mental health. More training, classes or tools on how to recognize symptoms, how to talk to employees and what their state/local health providers offer. No, none of my previous supervisors",1
3333,2021,"How she has been feeling a little off lately and doesn't feel like working. Maybe the monotonous routine was taking a toll on her professional and personal life I would not be comfortable discussing it with them as I tend to keep my personal information discreet I like to keep my personal information discreet, can share it with people I know well but not in an interview Maybe they should hold easy to access counselling sessions for people in need, make it mandatory for every person to attend one such session once a week where people are taught about mental health and can openly share their stories Nothing",1
1938,2017,"No, none of my previous supervisors",2
1016,2016,"Designer No, at none of my previous employers",2
896,2016,"Supervisor/Team Lead No, at none of my previous employers",0
2358,2018,EDUCATION,2
1085,2016,"One-person shop No, at none of my previous employers",2
2569,2018,"Employers should make their mental health benefits as clear as their physical health benefits (eg. copays, treatment covered, etc). I haven't experienced it personally but I think a PTO MINIMUM is a great idea, to encourage people to take time off. Mentioned taking a ""mental health day"" and people were understanding. Conversations about therapy options, having bad days, etc. All understanding. No, none of my previous supervisors",1
2761,2019,"Educate themselves. Talk to their employees. They've reacted naturally, no special comments. Some of my previous supervisors",1
2778,2019,Some of my previous supervisors,2
651,2016,"Executive Leadership Yes, at all of my previous employers",2
984,2016,Designer | Front-end Developer | Back-end Developer | Supervisor/Team Lead | Executive Leadership,2
1041,2016,Front-end Developer Some of my previous employers,2
1147,2016,Support | DevOps/SysAdmin Some of my previous employers,2
941,2016,"Support No, at none of my previous employers",2
2170,2017,I have had a conversation stone my previous burnout and issues related to my confidence and self esteem with a life coach hired by my employer. They have been very supportive about it. I have discussed issues when people had to take extended leaves or even quit (and later rejoin). Some of my previous supervisors,1
2263,2017,Don't expect excessive effort as the baseline,2
1859,2017,"Openly listening to employees issues and referring them to appropriate organisation for support No, none of my previous supervisors",1
2484,2018,Some of my previous supervisors,2
3413,2022,"Co-worker described a mental health issue of their own. I don't know No, at none of my previous employers I would only bring up an issue if it directly affected my ability to fulfill my work functions or required specific accomodations. I would only bring up an issue if it directly affected my ability to fulfill my work functions or required specific accommodations. I think that there should be some focus on preventative care, prior to the onset of symptoms so robust that one would have to self-diagnose.  Perhaps include some annual mental check-ups with a psychiatrist in your health plan and promote its use.",1
1021,2016,Front-end Developer I don't know,2
3195,2020,We talked about the kind of work we were getting and how stressful wfh is getting. That would decrease the chances of my employment. They would map it with my productivity. That would decrease the chances of my employment. They would map it with my productivity. I have loans to pay which makes me work harder. Since my employer pays me very little it makes my life uncomfortable to meet my ends. This shall extend my working hours thus affecting my mental health.,1
3243,2021,"No, none of my previous supervisors No, at none of my previous employers",2
338,2016,Front-end Developer,2
2508,2018,less of a stigma I don't know,1
3270,2021,"nothing specific personal, don't know the person well negative stigma Better healthcare benefits nothing else",0
3174,2020,because bad experience,1
2553,2018,"More generous leave policies for employees dealing with mental health issues. Ability for employees to take leave to care for friends in crisis, not just family members. Many employees in the tech industry do not have families but still have close friends who need their support too. Although my previous employer had very supportive policies when it came to workers dealing with mental health issues, I observed conversations amongst the managers of these people that suggested the managers did not always believe the individual was honest. We have a Slack channel dedicated to discussing and supporting others in our company with mental health issues. It's a very positive and empathetic environment. I informed my manager that I'd need to adjust my working hours on a certain day of the week to attend a recurring therapy appointment. She was 100% supportive of the plan and my treatment. An employee at our company recently took a leave of absence due to mental health issues. He communicated what was going on via our mental health Slack channel. Some of my previous supervisors",1
2256,2017,"First, acknowledge it exists. Second, educate people so they understand that a person is not a disorder. Those first two steps alone could take a really long time. I was fired after attempting suicide twice in 4 months. I had been relocated but my relocation pay was never deposited and I was sleeping in the back of a stranger's van and in hostels. The process for firing was supposed to be a 3 strikes kind of deal: chat with person above you, written notice you can reply to, firing action. Someone had a chat with me that was positive and talked about me levelling up. The next Monday after that, the head of HR and the head of the head of the whole department were on a surprise Skype call with me at 5 am their time to fire me, because I ""didn't appear happy"". When pressed by lawyers they said they didn't have to provide a reason. If they had done the written bit of their procedure, I could have submitted doctors' notes that I was going through stuff. But I wasn't going to just put that on the table when someone is having a ""casual chat"" about pathways and corrections and stuff, a first time chat. This is tough stuff. I was talking to someone who I thought was pretty open minded and that I thought we were close, but he physically recoiled for a second when I told him what I was struggling with. It's all such a huge pile of spaghetti and experiences over years in my head. I wouldn't know where to start or what to tell you. No, none of my previous supervisors",1
2743,2019,"I always feel fine talking about my struggles with social anxiety and depression... usually it’s taken well, occasionally I get the “you don’t seem anxious” 🙄 I talked about being anxious and having a bout of depression and was told to take whatever time I needed Same as above Same as above I don’t remember but I know i’m Not the only one struggling Yes, all of my previous supervisors",1
2423,2018,"I think it's a taboo topic in every industry and it's normal to take days off on a physical issue but not mental Between co-workers they didn't support a coworker that has issues and they laugh at him. Even the boss makes jokes about "" he forgot to take the pill today "" It was about a coworker changing medication and he was telling me that and why he was feeling not great today Thanks for caring about this and creating the conversations Some of my previous supervisors",0
3193,2020,"I don't know No, at none of my previous employers",2
3339,2021,"No, none of my previous supervisors No, at none of my previous employers",2
1228,2016,Back-end Developer Some of my previous employers,2
791,2016,Supervisor/Team Lead Some of my previous employers,2
948,2016,Back-end Developer Some of my previous employers,2
1839,2017,i think i will improve They were sympathetic NO Some of my previous supervisors,1
1011,2016,Supervisor/Team Lead | Back-end Developer | Front-end Developer Some of my previous employers,2
1662,2017,"Offer better benefits, like an HSA/FSA match in recognition that behavioral health providers are rarely in network, even for the best plan options. Make it an open, concrete part of the culture that discussing mental health is acceptable without forcing any single person to disclose or discuss when they are not ready to do so. It was one on one, the reaction was sympathetic as the conversation was about local care providers. More in the context of personal relationships, one-on-one, in close confidence. Never in an open or group context. One of the people I coached mentioned their mental health care, it was in the context of practicing or learning communication skills that happen to overlap with aspects of that care. This was a one-on-one conversation. No, none of my previous supervisors",1
2217,2017,"Reducing hours and time to 80% to help reduce stress. Co workers saw it as opportunity to lampoon. No, none of my previous supervisors",0
2099,2017,"Understand that we're a lot of (mostly) very intense perfectionists who are working under stressful circumstances, and incorporate workplace perks to minimize resulting burnout, depression, anxiety, etc. We've discussed how stress was affecting us. We've also discussed struggles with depression and ways to combat it. Two of us were concerned about a third coworker's mental health, as she seemed overly stressed and at risk of burning out. No, none of my previous supervisors",1
1464,2016,Executive Leadership | Supervisor/Team Lead | Dev Evangelist/Advocate | Back-end Developer,2
3393,2022,"Some of my previous supervisors Yes, at all of my previous employers",2
1744,2017,Some of my previous supervisors,2
2689,2018,"It's not just tech industry, it's 99.9% of industries and the nation as a whole.  Hence, the tech industry would have to break new ground and lead if they were to improve MH support for employees. They should start with providing the same health benefits for MH as they do for Physical Health, but since even physical health benefits generally suck these days, that's not saying much.  Our health care system is grossly broken, compared to the rest of the world. Good luck.  The amount of talent, innovation, invention and productivity lost to mental health is huge.  Imagine the gains the industry (and nation) could make if only those suffering MH could be as effectively treated as those with broken legs and infections. Some of my previous supervisors",1
2900,2019,"I described having a tough time for the last months, struggling to sleep, relax and concentrate. Their reactions was supporting and understanding. They talked about their own mental health, going to their psychiatrist, burn out and how their recovery was going. Some of my previous supervisors",1
187,2016,Supervisor/Team Lead Some of my previous employers,2
1153,2016,Back-end Developer | Front-end Developer Some of my previous employers,2
1984,2017,"First: acknowledge it, and that it affects us. The hero-worker-culture is toxic. Only after I knew I was in a safe space I talked about almost having a burn out. So tue response was very supportive. Some of my previous supervisors",1
843,2016,Other Some of my previous employers,2
397,2016,"Other No, at none of my previous employers",2
138,2014,"Autism is a bitch, for those living with it and living it. For the past years I've really been working hard to get myself (known) in the community. The people in the community that know can be counted on one hand. In general I'm not telling anyway unless it really matters and it would be a gain in some way or the other. Not because I don't trust the community members close to me but because I don't want to be that guy. And IMHO it doesn't and shouldn't matter but sadly some people are funky about that. Yet sometimes I wan't to tell everyone what I've been through and share my lessons learned.",1
2487,2018,Some of my previous supervisors,2
1973,2017,"Continue challenging stereotypes around mental health Talked about difference symptoms that we had. Described what it was like to feel generalized anxiety. Talked about what the stress of the work was doing for my mental health. Was having stress due to counseling clients, and took some short time off for it. Some of my previous supervisors",1
1097,2016,Back-end Developer,2
2257,2017,"I think the tech industry is better than many other industries at highlighting the importance of mental health, but there's definitely room for improvement. Also, I have an unfounded feeling that given the types of people attracted to the industry, there's a higher-than-average incidence of mental health issues, which means that the tech industry needs to be leading the pack when it comes to informing about mental health issues and caring for employees with mental health issues. Some of my previous supervisors",1
3420,2022,I don't know At some of my previous employers im shy it will have negative impact i dont know,0
835,2016,Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer I don't know,2
1351,2016,"Back-end Developer Yes, at all of my previous employers",2
1253,2016,"Other No, at none of my previous employers",2
3172,2020,"Good open conversation. Reaction was positive. No, none of my previous supervisors No, at none of my previous employers Because it might affect my ability to perform the job It is stigmatized Better manage the potential for burnout Nothing",0
2607,2018,"No, none of my previous supervisors",2
806,2016,"Other No, at none of my previous employers",2
877,2016,"Front-end Developer No, at none of my previous employers",2
2194,2017,"Create an environment where it's OK to talk about it and get help without the fear of judgement and negetive impact of possible work/promotion opportunities No, none of my previous supervisors",1
299,2016,Front-end Developer I don't know,2
1635,2017,More focus on personal time and well being. Both of them were understanding Some of my previous supervisors,1
661,2016,Front-end Developer | Back-end Developer | DevOps/SysAdmin | Supervisor/Team Lead Some of my previous employers,2
986,2016,One-person shop,2
1554,2016,"Back-end Developer No, at none of my previous employers",2
3131,2020,"I expressed that I was feeling burnt out, anxious, and stressed. My manager helped me realize I haven't taken a vacation longer than 1 day since February so he encouraged me to take a week off within the next month If it affected how I work, I would bring it up to make sure they can accommodate I'd have to build up trust first",1
135,2014,This survey was tough as a self-employed individual. You may wish to discard responses from self employed people for much of your analysis.,2
266,2016,"Designer No, at none of my previous employers",2
3167,2020,"No, none of my previous supervisors No, at none of my previous employers It might be they will not consider me for the job They will not consider me suitable for the job 1. By providing online or in person helpline/ doctor appointment based on mental health. Nothing",0
2395,2018,"They could identify specific issues and problems that IT workers are likely to encounter in their positions. As the job market begins to incorporate tele-commuting and alternative workplace environments, issues can arise. Employee should be supported and provided with resources to help them adjust. I would prefer not to comment. I would prefer not to comment directly. Some of my previous supervisors",1
869,2016,"Front-end Developer | Back-end Developer | DevOps/SysAdmin No, at none of my previous employers",2
547,2016,Front-end Developer Some of my previous employers,2
2473,2018,OSMI helps opens eyes of those who do not suffer mental illness Some of my previous supervisors,1
2479,2018,I don't know,2
1260,2016,"Designer No, at none of my previous employers",2
614,2016,"DevOps/SysAdmin | Support | Back-end Developer | Front-end Developer No, at none of my previous employers",2
917,2016,Front-end Developer | Back-end Developer | Support | Supervisor/Team Lead Some of my previous employers,2
840,2016,"Back-end Developer No, at none of my previous employers",2
1185,2016,Other Some of my previous employers,2
1202,2016,Supervisor/Team Lead Some of my previous employers,2
2483,2018,Some of my previous supervisors,2
1977,2017,Mutual support. Let them know I was looking into depression treatment. The reaction was that I didn’t need to tell them but they were glad I was going. Some of my previous supervisors,1
2364,2018,I don't know,2
1424,2016,Support | Sales | Back-end Developer | Front-end Developer | Designer | One-person shop,2
148,2014,"Despite the impression that several 'no' responses might give, my employer has been very supportive. But then I work in health care.",1
813,2016,"Front-end Developer | Designer No, at none of my previous employers",2
1616,2017,discussed previous issues with depression and how that forced them to leave the military Some of my previous supervisors,1
3192,2020,"During a presentation; supportive During a meeting; supportive At coffee, in response to a previous conversation - discussed cw's anxiety Some of my previous supervisors At some of my previous employers With a close friend/coworker; supportive Yes, if that appeared to be accepted as part of the company culture; No otherwise Same reasons as physical health Coworkers spoke poorly about the person Less stigma, more education, more discussion",1
3438,2022,"Some of my previous supervisors No, at none of my previous employers Potentially losing the opportunity It woul probably mean no go for the company Spread awareness to avoid hiding it or hiding potential suspects",1
2125,2017,"No, none of my previous supervisors",2
515,2016,Support | Back-end Developer | Front-end Developer Some of my previous employers,2
2950,2019,Some of my previous supervisors,2
1254,2016,Dev Evangelist/Advocate Some of my previous employers,2
1589,2016,Other Some of my previous employers,2
287,2016,One-person shop | Designer | Front-end Developer | Support I don't know,2
1321,2016,"Back-end Developer No, at none of my previous employers",2
644,2016,"Front-end Developer | Back-end Developer No, at none of my previous employers",2
392,2016,Other,2
680,2016,Support,1
312,2016,"Other No, at none of my previous employers",2
2547,2018,Better education around what mental health looks like and how to know when you may need to seek additional help. Also better training around how to respond to someone's mental health condition. Someone was suffering from depression. They disclosed to their manager. The manager thought they were suicidal and called the police on the person. The person was put on a Performance Improvement Plan (despite having good performance). They were eventually let go. There was a discussion about someone who had filed for disability leave and the process they took and how it was received. Some of my previous supervisors,0
2855,2019,"We have an WiSE (women in science and engineering) group at my work, and they organize an annual event of open mic - dealing with failure in science and reducing the mental health stigma. Anyone can sign up to tell any story of difficulties they experienced at work or life. It's a safe space created for everyone to share without being judged. I ended up signing up to speak about coping with depression at work. After I was done, multiple people came up to me and thanked me for sharing and told me they dealing with similar things. I was getting kicked out of my office into an office with no windows, and thus no sunlight at all. I was terrified. I told the head of the department that I'm on antidepressants and having sunlight is crucial for me. He thanked me for telling me and told me he will do his best to work something out. Later, he found me a spot in a different office with windows. My coworker and also a good friend who knows about my mental illness confined in me about her struggles with depression at work after her mom had a stroke. I told her that I'm always here for her and if she wants to seek professional help, I can always help her do so. No, none of my previous supervisors",1
1080,2016,Back-end Developer,2
91,2014,"Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently, I believe, because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.",1
190,2016,"Back-end Developer No, at none of my previous employers",2
1580,2016,Back-end Developer | DevOps/SysAdmin,2
1888,2017,"Make treatment options more widely known, work to decrease stigma surrounding such issues I confided in a coworker (seeking advice) regarding some anxiety issues I was experiencing Similar to the previous situation, with individuals I was comfortable with. . . seeking advice Similar to my issues, they were seeking some advice and / or a kind ear Some of my previous supervisors",1
2187,2017,"\- too much focus on individualism which leads to isolation
- include mental health issues in the reasons why someone might take a sick day/PTO
- acknowledge the broader social context and how it affects people; e.g. #metoo has had a big effect on a lot of women - both empowering but also re-traumatizing Some of my previous supervisors",1
2694,2018,"Everyone is dismissive of mental health and can't relate if gmthey don't have it, until they have it Someone said they had been diagnosed with anxiety or deoression. One person said we've all been there. Another started viewing that employee differently and didn't trust them to be capable of handling hard tasks. It affected their raise at the end if the year. No, none of my previous supervisors",0
1181,2016,"Front-end Developer | Back-end Developer | Dev Evangelist/Advocate | Supervisor/Team Lead No, at none of my previous employers",2
1440,2016,Other | Dev Evangelist/Advocate I don't know,2
551,2016,"Back-end Developer No, at none of my previous employers",2
